% Context
% Using TA-Lib : Technical Analysis Library. Backtest on the SPY Index data, using support and resistance indicators or any other indicator. 
% Content
% Data contains daily SPY Index: 
% Date    Open    High    Low Close   Adj Close   Volume
% Acknowledgements
% Support for Resistance: Technical Analysis
% WIKI link: https://en.wikipedia.org/wiki/Support_and_resistance
% Inspiration
% Do your best for the backtest and technical indicator implementation
@RELATION Technical-Indicator-Backtest

@ATTRIBUTE Date STRING
@ATTRIBUTE Open REAL
@ATTRIBUTE High REAL
@ATTRIBUTE Low REAL
@ATTRIBUTE Close REAL
@ATTRIBUTE Adj_Close REAL
@ATTRIBUTE Volume INTEGER

@DATA
5/20/1999,135.125,135.593704,134.0625,134.093704,134.093704,4670400
5/21/1999,134.125,134.6875,132.593704,133.343704,133.343704,6418200
5/24/1999,133.843704,133.843704,130.390594,131.125,131.125,7952000
5/25/1999,131.375,132.343704,128.4375,129.0,129.0,15406400
5/26/1999,129.3125,131.0,128.093704,130.4375,130.4375,12575900
5/27/1999,129.843704,130.281204,128.0,128.5625,128.5625,14515400
5/28/1999,129.0,130.75,128.593704,130.203094,130.203094,8748000
6/1/1999,130.125,130.156204,128.375,129.75,129.75,6705300
6/2/1999,129.75,130.1875,128.015594,129.875,129.875,6981900
6/3/1999,130.6875,130.875,129.781204,130.593704,130.593704,6076600
6/4/1999,131.468704,133.359299,130.9375,133.218704,133.218704,9787200
6/7/1999,133.4375,134.1875,132.906204,133.5625,133.5625,5299100
6/8/1999,133.375,133.796799,131.593704,132.25,132.25,4895700
6/9/1999,132.406204,133.093704,131.8125,132.125,132.125,7409700
6/10/1999,131.4375,131.468704,129.593704,130.906204,130.906204,7040700
6/11/1999,131.218704,132.218704,129.093704,129.8125,129.8125,12824800
6/14/1999,130.6875,130.75,129.546799,129.9375,129.9375,6823500
6/15/1999,130.468704,131.656204,130.078094,130.8125,130.8125,5700900
6/16/1999,132.375,133.875,132.375,133.3125,133.3125,7865800
6/17/1999,132.875,135.5625,132.625,134.5625,134.5625,8162800
6/18/1999,134.0625,134.6875,133.375,134.3125,134.3125,2875100
6/21/1999,134.468704,135.25,133.656204,134.625,134.625,4646400
6/22/1999,134.0,135.1875,133.5,133.6875,133.6875,5862400
6/23/1999,133.0,133.625,132.125,133.031204,133.031204,9629200
6/24/1999,132.875,132.9375,130.656204,132.031204,132.031204,9176900
6/25/1999,132.593704,133.015594,131.25,131.703094,131.703094,4087000
6/28/1999,132.6875,133.625,132.5,133.3125,133.3125,5028900
6/29/1999,133.0,135.1875,132.781204,134.5625,134.5625,6956200
6/30/1999,134.625,137.5,133.843704,137.0,137.0,16856100
7/1/1999,137.0,138.5,136.0625,138.031204,138.031204,9939500
7/2/1999,138.125,139.5,137.906204,139.406204,139.406204,3772800
7/6/1999,139.25,140.75,138.593704,139.375,139.375,11221100
7/7/1999,139.0625,139.718704,138.515594,139.5625,139.5625,3230700
7/8/1999,139.0625,140.625,138.75,139.671799,139.671799,7101500
7/9/1999,140.0,140.593704,139.5625,140.5,140.5,2976800
7/12/1999,140.9375,140.9375,139.5,139.875,139.875,4436300
7/13/1999,139.375,139.921799,138.656204,139.375,139.375,6477600
7/14/1999,140.0,140.218704,138.75,140.156204,140.156204,4382500
7/15/1999,140.781204,141.375,140.3125,141.046799,141.046799,3348600
7/16/1999,141.25,142.156204,140.75,141.8125,141.8125,2281500
7/19/1999,142.1875,142.25,140.5625,140.875,140.875,4287000
7/20/1999,140.125,140.406204,137.531204,137.984299,137.984299,7060100
7/21/1999,138.093704,138.906204,137.3125,137.828094,137.828094,4793700
7/22/1999,137.4375,138.0,135.468704,136.015594,136.015594,7804100
7/23/1999,136.656204,137.0,135.125,135.75,135.75,4603000
7/26/1999,134.875,136.125,134.625,134.75,134.75,4333400
7/27/1999,136.0,137.203094,135.375,135.875,135.875,5908500
7/28/1999,136.25,137.3125,135.593704,136.3125,136.3125,3955500
7/29/1999,134.9375,135.25,133.3125,134.406204,134.406204,7760600
7/30/1999,134.8125,135.343704,132.5625,132.75,132.75,5994300
8/2/1999,132.75,134.75,132.5,133.0625,133.0625,6065500
8/3/1999,133.718704,133.843704,131.375,132.4375,132.4375,5445400
8/4/1999,132.718704,133.875,130.4375,130.625,130.625,6497900
8/5/1999,130.875,131.9375,128.843704,131.8125,131.8125,10322000
8/6/1999,131.218704,132.0,129.5,130.375,130.375,7537700
8/9/1999,130.593704,131.796799,129.75,130.093704,130.093704,5565900
8/10/1999,129.875,130.156204,127.0,128.656204,128.656204,9793300
8/11/1999,129.6875,130.531204,128.625,130.218704,130.218704,8003400
8/12/1999,130.6875,131.8125,129.906204,130.140594,130.140594,7036800
8/13/1999,131.625,133.25,131.125,133.156204,133.156204,5857700
8/16/1999,133.125,133.968704,132.25,133.75,133.75,3927000
8/17/1999,134.4375,134.843704,133.125,134.625,134.625,4808000
8/18/1999,134.203094,134.375,133.25,133.656204,133.656204,4355500
8/19/1999,132.375,133.234299,131.6875,132.5625,132.5625,6448100
8/20/1999,133.0625,134.125,132.6875,133.906204,133.906204,3663700
8/23/1999,134.8125,136.546799,134.656204,136.468704,136.468704,5637800
8/24/1999,136.0625,137.968704,135.375,136.968704,136.968704,9279500
8/25/1999,137.1875,138.781204,136.156204,138.375,138.375,6005300
8/26/1999,138.281204,138.421799,136.5,136.718704,136.718704,4322300
8/27/1999,136.875,137.0625,135.0625,135.0625,135.0625,6247400
8/30/1999,135.343704,135.5,132.0,132.5625,132.5625,4652000
8/31/1999,132.9375,133.75,130.875,132.0625,132.0625,11453700
9/1/1999,132.9375,133.734299,132.3125,133.6875,133.6875,6863900
9/2/1999,132.125,132.671799,130.656204,132.109299,132.109299,10896300
9/3/1999,134.875,136.5,134.6875,135.968704,135.968704,9160800
9/7/1999,136.0625,136.625,135.218704,135.468704,135.468704,4560800
9/8/1999,134.843704,136.0625,134.031204,134.8125,134.8125,6159600
9/9/1999,134.75,135.25,133.6875,134.75,134.75,6177800
9/10/1999,136.25,136.359299,134.9375,135.875,135.875,2934500
9/13/1999,135.125,135.468704,134.5,134.953094,134.953094,2320500
9/14/1999,134.0625,134.5625,133.375,134.0625,134.0625,3736000
9/15/1999,135.4375,135.4375,131.875,131.9375,131.9375,6984500
9/16/1999,132.5,132.8125,130.3125,132.453094,132.453094,15377600
9/17/1999,132.625,133.9375,132.156204,133.75,133.75,8542300
9/20/1999,133.9375,134.0,133.093704,133.5625,133.5625,2803900
9/21/1999,132.25,132.468704,130.156204,130.75,130.75,9335200
9/22/1999,131.25,131.843704,129.75,130.609299,130.609299,13009100
9/23/1999,131.8125,131.8125,127.625,127.875,127.875,12204100
9/24/1999,127.75,128.375,126.3125,127.75,127.75,13792900
9/27/1999,128.75,129.75,128.281204,128.593704,128.593704,6970300
9/28/1999,127.9375,128.8125,125.5625,128.343704,128.343704,11063400
9/29/1999,128.4375,129.125,126.75,126.8125,126.8125,7580300
9/30/1999,127.4375,129.4375,126.96869699999999,128.75,128.75,7498900
10/1/1999,127.9375,128.5625,126.625,128.468704,128.468704,11127100
10/4/1999,129.1875,130.875,128.75,130.75,130.75,6341600
10/5/1999,130.718704,131.968704,128.6875,130.625,130.625,11976000
10/6/1999,130.75,132.8125,130.6875,132.625,132.625,10308200
10/7/1999,132.859299,133.0,131.5,131.875,131.875,6535600
10/8/1999,131.75,133.875,131.234299,133.875,133.875,9674300
10/11/1999,133.593704,134.125,133.3125,133.656204,133.656204,4282000
10/12/1999,133.125,133.3125,131.1875,131.593704,131.593704,8686100
10/13/1999,130.6875,131.3125,128.1875,128.1875,128.1875,10469300
10/14/1999,128.484299,129.1875,126.75,128.156204,128.156204,10562200
10/15/1999,126.0,126.75,124.5,124.875,124.875,14238700
10/18/1999,124.9375,125.9375,123.4375,125.78119699999999,125.78119699999999,9758800
10/19/1999,127.1875,128.25,125.9375,127.0,127.0,14392900
10/20/1999,127.75,129.468704,127.125,128.25,128.25,9759400
10/21/1999,127.21869699999999,129.0,126.625,129.0,129.0,9105400
10/22/1999,129.75,131.218704,129.5625,130.093704,130.093704,8309600
10/25/1999,129.3125,130.468704,128.75,129.4375,129.4375,8114300
10/26/1999,130.1875,130.6875,127.8125,127.8125,127.8125,6256300
10/27/1999,128.375,130.3125,128.25,130.125,130.125,5433300
10/28/1999,132.4375,134.859299,132.1875,134.5625,134.5625,10509700
10/29/1999,135.843704,137.6875,135.718704,137.0,137.0,10988600
11/1/1999,136.5,137.0,135.5625,135.5625,135.5625,4006500
11/2/1999,135.968704,137.25,134.593704,134.593704,134.593704,6516900
11/3/1999,136.0,136.375,135.125,135.5,135.5,7222300
11/4/1999,136.75,137.359299,135.765594,136.531204,136.531204,7907500
11/5/1999,138.625,139.109299,136.781204,137.875,137.875,7431500
11/8/1999,137.0,138.375,136.75,138.0,138.0,4649200
11/9/1999,138.5,138.6875,136.281204,136.703094,136.703094,4533700
11/10/1999,136.25,138.390594,136.078094,137.718704,137.718704,6405600
11/11/1999,138.1875,138.5,137.468704,138.5,138.5,4794100
11/12/1999,139.25,139.984299,137.125,139.75,139.75,11802900
11/15/1999,139.843704,140.25,139.406204,140.078094,140.078094,2187500
11/16/1999,140.5625,143.0,140.093704,141.25,141.25,7544800
11/17/1999,142.25,142.9375,141.3125,141.625,141.625,9459000
11/18/1999,142.4375,143.0,141.625,142.625,142.625,4491000
11/19/1999,142.406204,142.968704,142.0,142.5,142.5,4832100
11/22/1999,142.4375,143.0,141.5,142.468704,142.468704,4155400
11/23/1999,142.843704,142.843704,140.375,141.218704,141.218704,5918000
11/24/1999,140.75,142.4375,140.0,141.968704,141.968704,4459700
11/26/1999,142.468704,142.875,141.25,141.4375,141.4375,1693900
11/29/1999,140.875,141.921799,140.4375,140.9375,140.9375,7348600
11/30/1999,140.75,142.3125,139.0,139.281204,139.281204,7682000
12/1/1999,139.3125,140.5,139.0,140.406204,140.406204,6980200
12/2/1999,140.625,141.375,140.375,141.25,141.25,6698300
12/3/1999,143.031204,145.343704,143.031204,143.843704,143.843704,10045400
12/6/1999,143.531204,143.718704,142.25,142.781204,142.781204,3138900
12/7/1999,143.281204,143.3125,141.375,141.625,141.625,10714200
12/8/1999,141.343704,142.0625,140.5,140.718704,140.718704,4611400
12/9/1999,141.8125,142.218704,139.375,141.406204,141.406204,6474700
12/10/1999,142.281204,142.8125,140.875,141.875,141.875,5127300
12/13/1999,141.4375,142.718704,141.281204,142.125,142.125,4210800
12/14/1999,141.625,142.484299,140.625,140.75,140.75,5739000
12/15/1999,140.375,142.203094,140.031204,141.5,141.5,6879100
12/16/1999,142.1875,142.656204,141.156204,142.125,142.125,5854900
12/17/1999,143.0,143.3125,142.0625,142.6875,142.6875,4775400
12/20/1999,142.5625,143.1875,141.093704,141.656204,141.656204,4608700
12/21/1999,141.593704,144.0625,141.343704,143.8125,143.8125,7981300
12/22/1999,143.625,144.1875,142.968704,144.1875,144.1875,5377500
12/23/1999,145.015594,146.484299,145.0,146.484299,146.484299,5721700
12/27/1999,146.5,146.781204,145.0625,146.281204,146.281204,2691000
12/28/1999,145.875,146.5,145.484299,146.1875,146.1875,4084500
12/29/1999,146.3125,146.8125,145.3125,146.8125,146.8125,3001000
12/30/1999,147.125,147.5625,146.1875,146.640594,146.640594,3641300
12/31/1999,146.843704,147.5,146.25,146.875,146.875,3172700
1/3/2000,148.25,148.25,143.875,145.4375,145.4375,8164300
1/4/2000,143.531204,144.0625,139.640594,139.75,139.75,8089800
1/5/2000,139.9375,141.531204,137.25,140.0,140.0,12177900
1/6/2000,139.625,141.5,137.75,137.75,137.75,6227200
1/7/2000,140.3125,145.75,140.0625,145.75,145.75,8066500
1/10/2000,146.25,146.906204,145.031204,146.25,146.25,5741700
1/11/2000,145.8125,146.093704,143.5,144.5,144.5,7503700
1/12/2000,144.593704,144.593704,142.875,143.0625,143.0625,6907700
1/13/2000,144.468704,145.75,143.281204,145.0,145.0,5158300
1/14/2000,146.531204,147.468704,145.968704,146.968704,146.968704,7437300
1/18/2000,145.343704,146.625,145.1875,145.8125,145.8125,6488500
1/19/2000,145.3125,147.0,145.0,147.0,147.0,6157900
1/20/2000,146.968704,146.968704,143.8125,144.75,144.75,5800100
1/21/2000,145.5,145.5,144.0625,144.4375,144.4375,6244800
1/24/2000,145.656204,145.843704,139.406204,140.343704,140.343704,7896900
1/25/2000,140.515594,141.9375,139.0,141.9375,141.9375,9942500
1/26/2000,141.0,141.546799,140.093704,140.8125,140.8125,5158100
1/27/2000,141.843704,142.218704,138.125,140.25,140.25,10922700
1/28/2000,139.4375,140.0625,135.531204,135.875,135.875,11916200
1/31/2000,135.8125,139.671799,135.0,139.5625,139.5625,10768700
2/1/2000,139.75,141.6875,138.531204,140.9375,140.9375,8419900
2/2/2000,141.281204,142.25,140.375,141.0625,141.0625,6205900
2/3/2000,140.875,143.25,140.0,143.1875,143.1875,7997500
2/4/2000,143.1875,144.0,142.125,142.593704,142.593704,4925400
2/7/2000,142.5625,142.781204,141.4375,142.375,142.375,5845800
2/8/2000,143.968704,144.5625,143.625,144.3125,144.3125,4936400
2/9/2000,144.468704,144.468704,141.265594,141.281204,141.281204,8511500
2/10/2000,141.625,142.5625,140.875,141.5625,141.5625,6690600
2/11/2000,141.843704,141.9375,138.031204,138.6875,138.6875,9849800
2/14/2000,139.781204,139.781204,138.3125,139.5,139.5,8528800
2/15/2000,139.25,141.218704,137.796799,141.078094,141.078094,11078300
2/16/2000,140.375,140.9375,138.796799,139.0,139.0,8845400
2/17/2000,140.4375,140.4375,138.218704,138.281204,138.281204,7584200
2/18/2000,138.875,138.875,134.625,135.3125,135.3125,9409200
2/22/2000,135.1875,136.343704,133.531204,134.968704,134.968704,16415400
2/23/2000,135.625,137.468704,134.5,136.5625,136.5625,12119000
2/24/2000,136.6875,137.031204,133.093704,133.8125,133.8125,17375000
2/25/2000,135.1875,136.718704,133.125,133.328094,133.328094,10559900
2/28/2000,133.375,136.6875,132.718704,136.125,136.125,13397800
2/29/2000,136.0625,137.4375,135.75,137.4375,137.4375,8242500
3/1/2000,137.625,139.0,137.218704,138.4375,138.4375,6868000
3/2/2000,138.6875,139.125,137.343704,138.531204,138.531204,7600200
3/3/2000,140.4375,141.718704,139.718704,141.125,141.125,12770300
3/6/2000,140.8125,141.343704,138.75,139.75,139.75,11967100
3/7/2000,140.0,140.156204,135.218704,137.046799,137.046799,20062000
3/8/2000,136.468704,137.843704,135.031204,136.875,136.875,11808500
3/9/2000,137.25,140.875,136.125,140.875,140.875,5500900
3/10/2000,140.1875,142.0,139.531204,140.125,140.125,7924600
3/13/2000,136.6875,140.468704,135.6875,138.593704,138.593704,10540500
3/14/2000,139.281204,140.093704,136.156204,136.625,136.625,8263900
3/15/2000,136.875,140.4375,136.0625,139.8125,139.8125,10300800
3/16/2000,141.625,146.843704,140.875,146.343704,146.343704,25601400
3/17/2000,145.8125,148.0,145.4375,146.9375,146.9375,10272900
3/20/2000,146.875,147.343704,144.781204,146.1875,146.1875,12502300
3/21/2000,145.531204,149.75,144.5,149.1875,149.1875,13612600
3/22/2000,149.5625,150.843704,148.6875,150.093704,150.093704,8260000
3/23/2000,149.156204,153.468704,149.156204,152.656204,152.656204,11654500
3/24/2000,152.875,155.75,151.718704,153.5625,153.5625,11462900
3/27/2000,153.375,153.781204,151.8125,151.9375,151.9375,8798600
3/28/2000,151.25,152.984299,150.593704,151.0625,151.0625,6334400
3/29/2000,151.5625,152.484299,149.656204,151.218704,151.218704,6747500
3/30/2000,150.156204,151.921799,147.125,148.6875,148.6875,9491900
3/31/2000,149.625,152.3125,148.4375,150.375,150.375,9249100
4/3/2000,150.125,151.25,148.6875,151.25,151.25,8508200
4/4/2000,151.75,153.0,141.390594,150.125,150.125,19585500
4/5/2000,147.875,150.8125,147.625,149.1875,149.1875,8387200
4/6/2000,150.25,151.6875,149.0,150.484299,150.484299,6378500
4/7/2000,151.5625,152.125,150.5,151.4375,151.4375,6023600
4/10/2000,151.75,153.109299,150.3125,150.843704,150.843704,9624200
4/11/2000,150.0,151.625,148.375,150.406204,150.406204,9006400
4/12/2000,150.375,151.156204,146.156204,146.281204,146.281204,10779200
4/13/2000,147.468704,148.156204,143.781204,144.25,144.25,12225800
4/14/2000,142.625,142.8125,133.5,136.0,136.0,29604000
4/17/2000,135.1875,140.75,134.6875,140.75,140.75,23918200
4/18/2000,140.5625,144.468704,139.781204,144.468704,144.468704,11069200
4/19/2000,144.5,145.125,142.531204,143.125,143.125,6553700
4/20/2000,143.5625,143.9375,142.375,143.8125,143.8125,8537600
4/24/2000,141.5,143.3125,140.5,142.25,142.25,12893100
4/25/2000,144.625,148.156204,144.4375,148.156204,148.156204,14102000
4/26/2000,147.968704,148.75,146.0,146.484299,146.484299,7711100
4/27/2000,143.0,147.343704,143.0,146.0,146.0,15595300
4/28/2000,147.0,147.859299,145.0625,145.093704,145.093704,8743400
5/1/2000,146.5625,148.484299,145.843704,147.0625,147.0625,7328300
5/2/2000,145.5,147.125,144.125,144.125,144.125,9411900
5/3/2000,144.0,144.0,139.781204,140.75,140.75,12630700
5/4/2000,142.0,142.359299,140.75,141.8125,141.8125,5963600
5/5/2000,141.0625,144.0,140.9375,143.531204,143.531204,7862400
5/8/2000,142.75,143.375,141.843704,142.453094,142.453094,5064100
5/9/2000,143.0625,143.406204,140.265594,141.3125,141.3125,5620300
5/10/2000,140.5,140.968704,137.75,138.125,138.125,10293900
5/11/2000,140.125,141.5,139.125,141.281204,141.281204,7091100
5/12/2000,141.8125,143.468704,141.625,142.8125,142.8125,5960800
5/15/2000,142.75,145.609299,142.0,145.281204,145.281204,4441300
5/16/2000,146.5625,147.718704,145.3125,146.6875,146.6875,8192200
5/17/2000,145.6875,146.1875,144.468704,145.156204,145.156204,5907200
5/18/2000,145.625,146.3125,143.375,143.375,143.375,4325600
5/19/2000,142.5625,143.234299,140.406204,141.125,141.125,6518400
5/22/2000,141.25,141.468704,137.0,140.0625,140.0625,10839400
5/23/2000,140.4375,140.8125,137.5625,138.0,138.0,7979200
5/24/2000,138.0,140.6875,136.5,140.25,140.25,11081500
5/25/2000,140.6875,141.8125,137.718704,137.843704,137.843704,8278900
5/26/2000,138.8125,139.6875,137.328094,138.0,138.0,4814000
5/30/2000,140.0,142.9375,139.468704,142.5,142.5,5362700
5/31/2000,142.5625,144.0,142.093704,142.8125,142.8125,6056500
6/1/2000,143.6875,145.4375,143.0,145.3125,145.3125,8961600
6/2/2000,148.9375,149.093704,147.484299,147.843704,147.843704,8962200
6/5/2000,147.468704,148.218704,146.875,147.125,147.125,6998100
6/6/2000,146.625,147.781204,145.906204,146.468704,146.468704,4858900
6/7/2000,146.625,148.0,146.0,147.484299,147.484299,4919500
6/8/2000,147.5,147.75,146.0625,146.906204,146.906204,5723100
6/9/2000,147.5,147.968704,145.625,146.593704,146.593704,3085300
6/12/2000,146.968704,146.968704,144.875,144.875,144.875,3678900
6/13/2000,144.8125,147.75,144.625,147.593704,147.593704,6558700
6/14/2000,148.25,148.875,147.1875,147.843704,147.843704,6420500
6/15/2000,148.125,148.75,146.843704,148.156204,148.156204,5881200
6/16/2000,148.3125,148.3125,145.875,146.593704,146.593704,5567900
6/19/2000,146.468704,149.156204,146.25,148.468704,148.468704,5106900
6/20/2000,148.1875,148.875,147.0,147.9375,147.9375,6480000
6/21/2000,146.9375,148.4375,146.890594,147.875,147.875,3115000
6/22/2000,147.5625,147.6875,145.0,145.625,145.625,7490500
6/23/2000,145.8125,146.125,143.875,144.375,144.375,4863300
6/26/2000,145.375,146.25,144.875,146.234299,146.234299,5201300
6/27/2000,145.984299,146.718704,145.015594,145.156204,145.156204,4159500
6/28/2000,145.625,146.984299,145.3125,145.5625,145.5625,5347700
6/29/2000,144.75,145.75,143.515594,144.1875,144.1875,6345700
6/30/2000,143.9375,145.593704,143.890594,145.281204,145.281204,7420200
7/3/2000,145.4375,147.4375,145.1875,147.281204,147.281204,1436600
7/5/2000,146.375,146.656204,144.375,144.625,144.625,2748200
7/6/2000,144.9375,146.468704,144.218704,145.75,145.75,5963200
7/7/2000,146.6875,148.781204,146.25,148.093704,148.093704,3034800
7/10/2000,147.875,148.906204,147.531204,147.843704,147.843704,2816100
7/11/2000,147.468704,149.125,147.156204,148.156204,148.156204,5431600
7/12/2000,149.281204,150.125,148.6875,149.125,149.125,5883000
7/13/2000,149.984299,150.375,149.1875,149.781204,149.781204,5356000
7/14/2000,150.4375,151.25,149.671799,151.25,151.25,5341900
7/17/2000,150.984299,151.984299,150.6875,151.0,151.0,4208300
7/18/2000,150.625,150.625,149.343704,149.765594,149.765594,4262100
7/19/2000,149.468704,149.906204,148.25,148.5625,148.5625,8506800
7/20/2000,149.0,150.625,148.8125,150.625,150.625,4538900
7/21/2000,149.75,149.75,147.6875,147.6875,147.6875,5656900
7/24/2000,148.125,148.859299,146.5625,146.843704,146.843704,5628500
7/25/2000,147.75,147.843704,146.781204,147.3125,147.3125,4757100
7/26/2000,146.968704,147.156204,145.640594,145.875,145.875,12062500
7/27/2000,145.9375,146.625,144.6875,145.375,145.375,7652600
7/28/2000,145.718704,145.906204,141.515594,142.093704,142.093704,6229500
7/31/2000,142.9375,144.125,142.0625,143.0,143.0,5265500
8/1/2000,143.625,144.718704,143.125,143.875,143.875,3946600
8/2/2000,143.875,145.406204,143.625,144.593704,144.593704,7439800
8/3/2000,142.875,145.8125,142.625,145.593704,145.593704,4607100
8/4/2000,146.3125,146.718704,145.406204,146.375,146.375,3686600
8/7/2000,146.718704,148.4375,146.375,148.125,148.125,4159800
8/8/2000,147.5,148.8125,147.5,148.6875,148.6875,3658700
8/9/2000,149.140594,149.218704,147.375,147.4375,147.4375,5383800
8/10/2000,147.531204,147.859299,146.281204,146.718704,146.718704,4193400
8/11/2000,146.625,148.0,145.5625,147.406204,147.406204,5089400
8/14/2000,147.781204,149.5625,147.0625,149.281204,149.281204,2966700
8/15/2000,149.343704,149.8125,148.5625,149.156204,149.156204,5564600
8/16/2000,149.3125,149.9375,147.843704,148.625,148.625,5191600
8/17/2000,148.6875,150.4375,148.343704,150.1875,150.1875,5652200
8/18/2000,150.375,150.375,149.218704,149.6875,149.6875,4626400
8/21/2000,150.031204,150.718704,149.406204,150.5,150.5,2380600
8/22/2000,150.5625,151.3125,150.093704,150.25,150.25,3075300
8/23/2000,149.8125,151.281204,149.281204,150.843704,150.843704,5483200
8/24/2000,151.156204,151.5,150.5,151.3125,151.3125,4529000
8/25/2000,151.156204,151.625,150.9375,151.25,151.25,2822200
8/28/2000,151.25,152.906204,151.25,151.765594,151.765594,5518700
8/29/2000,151.4375,151.875,150.906204,151.796799,151.796799,3561900
8/30/2000,151.3125,151.5,150.343704,150.343704,150.343704,3964800
8/31/2000,151.0625,153.093704,150.906204,152.343704,152.343704,4863100
9/1/2000,153.25,153.593704,152.0,152.5,152.5,3191200
9/5/2000,151.875,152.203094,150.8125,151.281204,151.281204,3470800
9/6/2000,151.1875,151.953094,149.531204,149.5625,149.5625,4322200
9/7/2000,150.25,151.078094,149.828094,150.843704,150.843704,4265500
9/8/2000,150.281204,150.5,149.328094,149.8125,149.8125,3518200
9/11/2000,149.75,151.1875,148.6875,149.593704,149.593704,3937500
9/12/2000,149.75,150.25,148.4375,148.5,148.5,4769100
9/13/2000,148.0,149.343704,147.656204,148.890594,148.890594,7691600
9/14/2000,149.875,149.9375,148.156204,149.640594,149.640594,3397100
9/15/2000,148.1875,148.25,146.0,146.0,146.0,4085700
9/18/2000,146.375,146.968704,144.203094,144.656204,144.656204,5109300
9/19/2000,145.125,146.3125,144.703094,145.968704,145.968704,6588200
9/20/2000,145.6875,146.031204,143.156204,144.890594,144.890594,6508100
9/21/2000,144.468704,145.5625,142.625,142.6875,142.6875,5972300
9/22/2000,142.625,145.3125,142.421799,145.281204,145.281204,7791300
9/25/2000,145.9375,146.0625,143.718704,144.25,144.25,9726300
9/26/2000,144.375,145.0,142.406204,142.406204,142.406204,5302400
9/27/2000,143.5625,143.968704,142.125,143.156204,143.156204,7186200
9/28/2000,143.1875,146.328094,142.890594,145.0,145.0,7036400
9/29/2000,145.468704,145.968704,143.625,143.625,143.625,9333600
10/2/2000,144.281204,144.906204,143.140594,143.843704,143.843704,5517800
10/3/2000,144.531204,145.75,142.281204,142.5,142.5,9347200
10/4/2000,142.875,144.25,141.75,143.6875,143.6875,6148900
10/5/2000,143.406204,144.843704,143.3125,144.1875,144.1875,4566900
10/6/2000,143.875,144.640594,139.75,141.0625,141.0625,10014900
10/9/2000,141.3125,141.3125,139.375,140.0,140.0,4508000
10/10/2000,140.093704,141.25,137.6875,137.6875,137.6875,6104700
10/11/2000,137.625,138.625,135.125,136.531204,136.531204,10346000
10/12/2000,137.281204,137.593704,132.781204,133.125,133.125,12336900
10/13/2000,132.9375,137.656204,132.875,137.5625,137.5625,11778800
10/16/2000,137.406204,138.234299,136.6875,138.1875,138.1875,5659000
10/17/2000,138.4375,138.5625,134.406204,134.75,134.75,7831700
10/18/2000,132.625,136.125,130.156204,134.25,134.25,10897300
10/19/2000,136.843704,139.453094,136.4375,139.3125,139.3125,8767300
10/20/2000,138.375,141.1875,138.375,139.906204,139.906204,7373500
10/23/2000,139.9375,141.031204,138.9375,140.531204,140.531204,5290000
10/24/2000,140.968704,141.9375,139.0,139.593704,139.593704,5750700
10/25/2000,138.75,139.5625,136.125,136.3125,136.3125,9137600
10/26/2000,137.125,137.656204,134.031204,136.6875,136.6875,9345800
10/27/2000,137.875,139.281204,136.625,139.281204,139.281204,9762900
10/30/2000,138.4375,141.093704,138.156204,140.531204,140.531204,10154100
10/31/2000,141.015594,143.6875,140.0625,142.953094,142.953094,7752400
11/1/2000,142.25,143.25,141.218704,142.468704,142.468704,6753600
11/2/2000,143.156204,143.906204,142.515594,142.703094,142.703094,11395100
11/3/2000,143.468704,143.75,142.375,142.781204,142.781204,5187100
11/6/2000,143.156204,144.296799,143.031204,143.781204,143.781204,4042500
11/7/2000,143.140594,144.0,142.5625,143.75,143.75,5231300
11/8/2000,144.0625,144.0625,140.5625,140.5625,140.5625,6123300
11/9/2000,140.0,141.218704,137.25,140.031204,140.031204,10635300
11/10/2000,139.0,139.468704,136.531204,136.625,136.625,8569500
11/13/2000,135.625,136.984299,133.015594,135.5625,135.5625,17285300
11/14/2000,137.468704,139.625,137.0,139.125,139.125,7668900
11/15/2000,139.0625,140.109299,137.75,139.5625,139.5625,8837700
11/16/2000,138.578094,139.875,137.3125,137.375,137.375,6684100
11/17/2000,137.3125,139.0,135.75,136.640594,136.640594,6551100
11/20/2000,135.75,136.375,134.3125,134.6875,134.6875,5458500
11/21/2000,134.875,136.1875,133.515594,135.375,135.375,7684300
11/22/2000,134.343704,134.875,132.125,132.140594,132.140594,5736900
11/24/2000,133.625,134.968704,133.625,134.843704,134.843704,3411600
11/27/2000,136.468704,136.6875,135.3125,136.031204,136.031204,5992000
11/28/2000,135.125,136.593704,133.640594,133.6875,133.6875,5336100
11/29/2000,134.375,135.906204,133.265594,133.4375,133.4375,6914100
11/30/2000,132.5,133.5,129.75,132.281204,132.281204,11201600
12/1/2000,133.1875,134.0625,131.0,132.218704,132.218704,7587200
12/4/2000,131.875,133.875,131.5,133.343704,133.343704,6996600
12/5/2000,134.875,138.25,134.406204,137.718704,137.718704,8883400
12/6/2000,137.781204,138.343704,135.031204,135.515594,135.515594,12888000
12/7/2000,134.875,135.875,133.656204,133.656204,133.656204,6529100
12/8/2000,137.0625,139.468704,133.875,133.968704,133.968704,10276300
12/11/2000,137.375,139.5625,136.718704,138.625,138.625,6405600
12/12/2000,138.1875,138.8125,137.375,138.031204,138.031204,5022900
12/13/2000,139.25,139.406204,136.031204,136.140594,136.140594,6070500
12/14/2000,135.875,136.5,134.031204,134.406204,134.406204,7678400
